Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2021-02-01T00:00Z,183,184,moderate
2021-02-01T00:30Z,192,190,moderate
2021-02-01T01:00Z,195,188,moderate
2021-02-01T01:30Z,197,185,moderate
2021-02-01T02:00Z,199,192,moderate
2021-02-01T02:30Z,201,194,moderate
2021-02-01T03:00Z,207,191,moderate
2021-02-01T03:30Z,215,193,moderate
2021-02-01T04:00Z,220,200,high
2021-02-01T04:30Z,226,212,high
2021-02-01T05:00Z,229,238,high
2021-02-01T05:30Z,239,249,high
2021-02-01T06:00Z,255,255,high
2021-02-01T06:30Z,275,266,high
2021-02-01T07:00Z,290,273,high
2021-02-01T07:30Z,294,278,high
2021-02-01T08:00Z,295,288,high
2021-02-01T08:30Z,293,294,high
2021-02-01T09:00Z,288,300,high
2021-02-01T09:30Z,287,295,high
2021-02-01T10:00Z,289,294,high
2021-02-01T10:30Z,289,287,high
2021-02-01T11:00Z,288,287,high
2021-02-01T11:30Z,287,285,high
2021-02-01T12:00Z,286,288,high
2021-02-01T12:30Z,289,286,high
2021-02-01T13:00Z,281,288,high
2021-02-01T13:30Z,283,284,high
2021-02-01T14:00Z,287,288,high
2021-02-01T14:30Z,291,283,high
2021-02-01T15:00Z,287,286,high
2021-02-01T15:30Z,285,288,high
2021-02-01T16:00Z,289,295,high
2021-02-01T16:30Z,289,289,high
2021-02-01T17:00Z,290,288,high
2021-02-01T17:30Z,285,286,high
2021-02-01T18:00Z,279,284,high
2021-02-01T18:30Z,277,283,high
2021-02-01T19:00Z,286,285,high
2021-02-01T19:30Z,285,287,high
2021-02-01T20:00Z,281,281,high
2021-02-01T20:30Z,275,276,high
2021-02-01T21:00Z,266,267,high
2021-02-01T21:30Z,253,259,high
2021-02-01T22:00Z,232,254,high
2021-02-01T22:30Z,214,242,moderate
2021-02-01T23:00Z,200,227,moderate
2021-02-01T23:30Z,185,190,moderate
2021-02-02T00:00Z,177,194,moderate
2021-02-02T00:30Z,174,185,moderate
2021-02-02T01:00Z,167,172,moderate
2021-02-02T01:30Z,155,160,moderate
2021-02-02T02:00Z,149,154,moderate
2021-02-02T02:30Z,148,148,moderate
2021-02-02T03:00Z,138,138,low
